"year","election_type","electoral_rule","district","district_code","district_name","chinese_name","station_code","chinese_name_poll_station","name_poll_station","ps_gmaps_coords","lat","lon","candidate_name_eng_1","political_ideo_1","votes_candidate_1","political_affiliations_english_1","candidate_name_eng_2","political_ideo_2","votes_candidate_2","political_affiliations_english_2","candidate_name_eng_3","political_ideo_3","votes_candidate_3","political_affiliations_english_3","candidate_name_eng_4","political_ideo_4","votes_candidate_4","political_affiliations_english_4","candidate_name_eng_5","political_ideo_5","votes_candidate_5","political_affiliations_english_5","candidate_name_eng_6","political_ideo_6","votes_candidate_6","political_affiliations_english_6"
2011,"District Council Election","first-past-the-post","Southern District","D05","Lei Tung II","利東二","D0501","利東社區會堂","Lei Tung Community Hall","22.241668, 114.1546182",22.241668,114.1546182,"LO CHUNG MAN","pro-democracy",92,"PEOPLE POWER","WONG CHE NGAI","pro-establishment",1995,"FEDERATION OF PUBLIC HOUSING ESTATES","LO KIN HEI","pro-democracy",2346,"THE DEMOCRATIC PARTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Southern District","D06","South Horizons East","海怡東","D0601","海怡寶血小學","Precious Blood Primary School (South Horizons)","22.2440688, 114.1487532",22.2440688,114.1487532,"KWOK WING HANG","pro-democracy",1161,"CIVIC PARTY","LAM KAI FAI","pro-establishment",2275,"INDEPENDENT (THE HONG KONG ISLAND FEDERATION)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Southern District","D07","South Horizons West","海怡西","D0701","海怡社區中心","South Horizons Neighbourhood Community Centre","22.2430353, 114.1482902",22.2430353,114.1482902,"FUNG WAI KWONG","pro-democracy",1906,"THE DEMOCRATIC PARTY","LAM YUE YEUNG ANTHONY","pro-democracy",182,"POWER VOTES; PEOPLE POWER","SZE CHUN FAI","pro-establishment",1894,"NEW PEOPLE'S PARTY","KWAI SZE KIT",NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Southern District","D08","Wah Kwai","華貴","D0801","華貴社區會堂","Wah Kwai Community Hall","22.2500628, 114.1383451",22.2500628,114.1383451,"MAK TSE HOW LING ADA","pro-establishment",2611,"DAB","YEUNG SIU PIK","pro-democracy",2460,"THE DEMOCRATIC PARTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Southern District","D09","Wah Fu I","華富一","D0901","明愛莊月明中學","Caritas Chong Yuet Ming Secondary School","22.252922, 114.1352518",22.252922,114.1352518,"LI SHEE LIN","pro-democracy",1204,"THE DEMOCRATIC PARTY","WONG WING LIT",NA,69,"INDEPENDENT","AU LAP SING","pro-establishment",1723,"THE HONG KONG ISLAND FEDERATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Southern District","D10","Wah Fu II","華富二","D1001","東華三院鶴山學校","TWGHs Hok Shan School","22.2526464, 114.1381952",22.2526464,114.1381952,"WONG CHOI LAP","pro-establishment",1811,"DAB","CHAI MAN HON","pro-democracy",2234,"THE DEMOCRATIC PARTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Southern District","D11","Pokfulam","薄扶林","D1101","沙宣道會堂","Sassoon Road Assembly Hall","22.2667768, 114.1282788",22.2667768,114.1282788,"YIM KIN PING",NA,178,NA,"ZIMMERMAN PAULUS JOHANNES","pro-democracy",432,"CIVIC PARTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Southern District","D11","Pokfulam","薄扶林","D1102","上碧瑤灣遊樂場","Playground of Upper Baguio Villa","22.2616196, 114.1340243",22.2616196,114.1340243,"YIM KIN PING",NA,329,NA,"ZIMMERMAN PAULUS JOHANNES","pro-democracy",602,"CIVIC PARTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Southern District","D11","Pokfulam","薄扶林","D1103","數碼港郵政局","Cyberport Post Office","22.2617915, 114.129956",22.2617915,114.129956,"YIM KIN PING",NA,298,NA,"ZIMMERMAN PAULUS JOHANNES","pro-democracy",411,"CIVIC PARTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Southern District","D14","Shek Yue","石漁","D1401","香港仔聖伯多祿天主教小學","Aberdeen St Peter's Catholic Primary School","22.250874, 114.157891",22.250874,114.157891,"MAN HO KEUNG ZICO",NA,1380,NA,"CHU LAP WAI","pro-establishment",3001,"DAB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Southern District","D15","Wong Chuk Hang","黃竹坑","D1501","香港仔網球及壁球中心","Aberdeen Tennis and Squash Centre","22.2475872, 114.1599655",22.2475872,114.1599655,"TSUI YUEN WA","pro-democracy",512,"THE DEMOCRATIC PARTY","YUEN CHI KWONG",NA,604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Southern District","D15","Wong Chuk Hang","黃竹坑","D1502","新會商會陳白沙紀念中學","SWCS Chan Pak Sha School","22.2454456, 114.166369",22.2454456,114.166369,"TSUI YUEN WA","pro-democracy",1832,"THE DEMOCRATIC PARTY","YUEN CHI KWONG",NA,1148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Southern District","D16","Bays Area","海灣","D1601","南島中學","South Island School","22.2539692, 114.1828567",22.2539692,114.1828567,"FUNG SE GOUN FERGUS","pro-establishment",514,"LIBERAL PARTY","LAI KWONG TAK ALBERT","pro-democracy",151,"CIVIC PARTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Southern District","D16","Bays Area","海灣","D1602","香港國際學校","Hong Kong International School","22.2377543, 114.2227811",22.2377543,114.2227811,"FUNG SE GOUN FERGUS","pro-establishment",456,"LIBERAL PARTY","LAI KWONG TAK ALBERT","pro-democracy",158,"CIVIC PARTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Southern District","D17","Stanley & Shek O","赤柱及石澳","D1701","赤柱社區會堂","Stanley Community Hall","22.2190329, 114.2122284",22.2190329,114.2122284,"WONG KAM CHUEN","pro-establishment",1210,"LIBERAL PARTY","LEE PUI YING","pro-establishment",1316,"THE HONG KONG ISLAND FEDERATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Southern District","D17","Stanley & Shek O","赤柱及石澳","D1702","石澳健康院","Medical Clinic of Shek O Health Centre","22.2311372, 114.2518479",22.2311372,114.2518479,"WONG KAM CHUEN","pro-establishment",337,"LIBERAL PARTY","LEE PUI YING","pro-establishment",373,"THE HONG KONG ISLAND FEDERATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Yau Tsim Mong District","E01","Tsim Sha Tsui West","尖沙咀西","E0101","仁愛堂陳鄭玉而幼稚園","Yan Oi Tong Chan Cheng Yuk Yee Kindergarten","22.3035557, 114.1604132",22.3035557,114.1604132,"HUNG CHIU WAH","pro-establishment",878,"DAB","YAM SIU WAI DAVID",NA,410,"INDEPENDENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Yau Tsim Mong District","E02","Jordan East","佐敦東","E0201","九龍公園體育館","Kowloon Park Sports Centre","22.3017934, 114.1704097",22.3017934,114.1704097,"CHAN KIN SHING ALEXIS","pro-democracy",552,"THE DEMOCRATIC PARTY","LI KING WAH",NA,137,"INDEPENDENT","HO KA KUEN SIMON",NA,85,NA,"IP NGO TUNG CHRIS","pro-establishment",1504,"DAB",NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Yau Tsim Mong District","E03","Jordan West","佐敦西","E0301","佐敦道官立小學","Jordan Road Government Primary School","22.306195, 114.1689002",22.306195,114.1689002,"CHAN SIU TONG","pro-establishment",2063,"DAB","LAM YI LAI",NA,333,NA,"LIMBU SARAN KUMAR","pro-democracy",447,"SOUTHERN DEMOCRATIC ALLIANCE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Yau Tsim Mong District","E04","Yau Ma Tei","油麻地","E0401","梁顯利油麻地社區中心","Henry G. Leong Yau Ma Tei Community Centre","22.3099219, 114.169734",22.3099219,114.169734,"NG PO SHAN AUSTEN","pro-democracy",1506,"ADPL","YEUNG TSZ HEI","pro-establishment",2242,"DAB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Yau Tsim Mong District","E05","Charming","富榮","E0501","油蔴地天主教小學(海泓道)","Yaumati Catholic Primary School (Hoi Wang Road)","22.3134203, 114.164068",22.3134203,114.164068,"YEUNG KE CHEONG","pro-democracy",1137,"LEAGUE OF SOCIAL DEMOCRATS","CHUNG KONG MO","pro-establishment",2401,"DAB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Yau Tsim Mong District","E06","Mong Kok West","旺角西","E0601","旺角社區會堂","Mong Kok Community Hall","22.3182536, 114.1680795",22.3182536,114.1680795,"LAM CHUN SING","pro-establishment",221,"THE FEDERATION OF HONG KONG AND KOWLOON LABOUR UNIONS","HUI TAK LEUNG","pro-establishment",2273,"INDEPENDENT (KOWLOON WEST NEW DYNAMIC)","FOO PUI MAN",NA,137,"INDEPENDENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Yau Tsim Mong District","E08","Olympic","奧運","E0801","香港保護兒童會中銀幼兒學校","Hong Kong Society for the Protection of Children BOC Nursery School","22.3202787, 114.1575515",22.3202787,114.1575515,"CHU KING LEUNG ALARIC BAZANIO","pro-democracy",101,"PEOPLE POWER","TO KUN SUN JAMES","pro-democracy",1012,"THE DEMOCRATIC PARTY","LAU KAI KIT VINCENT","pro-establishment",886,"LIBERAL PARTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Yau Tsim Mong District","E09","Cherry","櫻桃","E0901","路德會沙崙學校","Sharon Lutheran School","22.31893, 114.164992",22.31893,114.164992,"YAM WING KEUNG","pro-democracy",127,"PEOPLE POWER","LAM HO YEUNG","pro-democracy",784,"THE DEMOCRATIC PARTY","WONG CHUNG JOHN","pro-establishment",1281,"INDEPENDENT (FTU)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Yau Tsim Mong District","E10","Tai Kok Tsui South","大角咀南","E1001","大角嘴天主教小學","Tai Kok Tsui Catholic Primary School","22.3220701, 114.1624209",22.3220701,114.1624209,"LEE WAI FUNG","pro-democracy",823,"THE DEMOCRATIC PARTY","CHOI SIU FUNG BENJAMIN","pro-establishment",1543,"DAB","TSANG CHUN YING","pro-democracy",254,"LEAGUE OF SOCIAL DEMOCRATS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Yau Tsim Mong District","E11","Tai Kok Tsui North","大角咀北","E1101","中華基督教會基全小學","CCC Kei Tsun Primary School","22.3224375, 114.1621756",22.3224375,114.1621756,"LAU PAK KEI","pro-establishment",1701,"DAB","POON CHUK HUNG",NA,485,"INDEPENDENT","CHUN FEI PANG",NA,66,"INDEPENDENT","WONG KA YING","pro-democracy",610,"CIVIC PARTY",NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Yau Tsim Mong District","E12","Tai Nan","大南","E1201","鮮魚行學校","Fresh Fish Traders' School","22.3246395, 114.1640467",22.3246395,114.1640467,"TAM KAM LIN","pro-establishment",484,"THE FEDERATION OF HONG KONG AND KOWLOON LABOUR UNIONS","NG MAN YUEN AVERY","pro-democracy",413,"LEAGUE OF SOCIAL DEMOCRATS","CHONG WING CHARN FRANCIS","pro-establishment",1076,"KOWLOON WEST NEW DYNAMIC","CHAN MAN YU HENRY","pro-democracy",905,"DEMOCRATIC COALITION FOR DC ELECTION",NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Yau Tsim Mong District","E13","Mong Kok North","旺角北","E1301","聖公會基榮小學","SKH Kei Wing Primary School","22.3223495, 114.1679249",22.3223495,114.1679249,"IP SHU ON","pro-democracy",597,"CIVIC PARTY","WONG SHU MING ROWENA","pro-establishment",1537,"KOWLOON WEST NEW DYNAMIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Yau Tsim Mong District","E14","Mong Kok East","旺角東","E1401","界限街一號體育館","Boundary Street Sports Centre No.1","22.3256269, 114.1708938",22.3256269,114.1708938,"LAU CHUN YIP","pro-democracy",880,"THE DEMOCRATIC PARTY","YUEN CHIU TAT","pro-democracy",214,"PEOPLE POWER; Hong Kong Indigenous","LUNG WAI MAN JAMES","pro-democracy",22,"SOUTHERN DEMOCRATIC ALLIANCE","WONG KIN SAN",NA,1110,"INDEPENDENT",NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Yau Tsim Mong District","E15","Mong Kok South","旺角南","E1501","香港漢文師範同學會學校(幼稚園部)","Hong Kong Vernacular Normal Schools Alumni Association School (Kindergarten Section)","22.31748, 114.172341",22.31748,114.172341,"YUEN HOI MAN","pro-democracy",608,"THE DEMOCRATIC PARTY","CHOW CHUN FAI","pro-establishment",1610,"KOWLOON WEST NEW DYNAMIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Yau Tsim Mong District","E16","King's Park","京士柏","E1601","東華三院羅裕積小學","TWGHs Lo Yu Chik Primary School","22.314372, 114.171228",22.314372,114.171228,"WONG BIU",NA,102,NA,"LAM KIN MAN","pro-democracy",647,"ADPL","LEE KWOK KEUNG","pro-establishment",88,"HKTUC","LEUNG WAI KUEN EDWARD","pro-establishment",637,"INDEPENDENT (KOWLOON WEST NEW DYNAMIC)","WONG SHU KAU",NA,144,"INDEPENDENT",NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Yau Tsim Mong District","E16","King's Park","京士柏","E1602","油蔴地街坊會學校","Yaumati Kaifong Association School","22.3102081, 114.1717112",22.3102081,114.1717112,"WONG BIU",NA,16,NA,"LAM KIN MAN","pro-democracy",396,"ADPL","LEE KWOK KEUNG","pro-establishment",77,"HKTUC","LEUNG WAI KUEN EDWARD","pro-establishment",408,"INDEPENDENT (KOWLOON WEST NEW DYNAMIC)","WONG SHU KAU",NA,34,"INDEPENDENT",NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Yau Tsim Mong District","E17","Tsim Sha Tsui East","尖沙咀東","E1701","嘉諾撒聖瑪利學校","St. Mary's Canossian School","22.3027423, 114.1758659",22.3027423,114.1758659,"HATHIRAMANI HIRO KISHINCHAND",NA,155,NA,"KWAN SAU LING","pro-establishment",1037,"DAB","AHUJA MONESH GOPALDAS",NA,492,"INDEPENDENT","LIU SIU FAI","pro-democracy",278,"PEOPLE POWER","SINGH HARMINDER","pro-democracy",251,"CIVIC PARTY",NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Sham Shui Po District","F01","Po Lai","寶麗","F0101","保安道體育館","Po On Road Sports Centre","22.3383672, 114.1580477",22.3383672,114.1580477,"LAU TIT WAI","pro-democracy",187,"PEOPLE POWER","LEUNG YAU FONG","pro-democracy",1048,"ADPL","SO CHUN MAN","pro-establishment",883,"KOWLOON WEST NEW DYNAMIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Sham Shui Po District","F03","Nam Cheong North","南昌北","F0301","聖方濟各英文小學","St. Francis of Assisi's English Primary School","22.3309736, 114.1666532",22.3309736,114.1666532,"LO WAI YIN","pro-democracy",276,"PEOPLE POWER","LEUNG LAI","pro-democracy",1133,"ADPL","CHENG WING SHUN VINCENT","pro-establishment",1485,"DAB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Sham Shui Po District","F04","Shek Kip Mei & Nam Cheong East","石硤尾及南昌東","F0401","石硤尾社區會堂","Shek Kip Mei Community Hall","22.332554, 114.165884",22.332554,114.165884,"TSANG TING HIN","pro-democracy",463,"PEOPLE POWER","TSUNG PO SHAN","pro-democracy",1729,"ADPL","LAW KAM YAU","pro-establishment",782,"INDEPENDENT (KOWLOON WEST NEW DYNAMIC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Sham Shui Po District","F05","Nam Cheong South","南昌南","F0501","深水埔街坊福利事務促進會","Shamshuipo Kaifong Welfare Advancement Association","22.3274277, 114.1650121",22.3274277,114.1650121,"LEE WING MAN","pro-establishment",1375,"THE FEDERATION OF HONG KONG AND KOWLOON LABOUR UNIONS","FONG KA KEUNG GORDON","pro-democracy",531,"CYSRC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Sham Shui Po District","F06","Nam Cheong Central","南昌中","F0601","北河街體育館","Pei Ho Street Sports Centre","22.3293401, 114.1610877",22.3293401,114.1610877,"MAK WAI MING",NA,519,NA,"LAU PUI YUK","pro-establishment",1569,"DAB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Sham Shui Po District","F07","Nam Cheong West","南昌西","F0701","南昌社區中心","Nam Cheong District Community Centre","22.3271447, 114.1574969",22.3271447,114.1574969,"CHAN KIN MAN",NA,797,NA,"WAI WOON NAM","pro-democracy",1629,"ADPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Sham Shui Po District","F08","Fu Cheong","富昌","F0801","英華書院","Ying Wa College","22.3295395, 114.1524441",22.3295395,114.1524441,"LAI WAI LAN TRACY","pro-democracy",1799,"ADPL","IP CHEE TAK","pro-democracy",191,"PEOPLE POWER","LEUNG MAN KWONG","pro-establishment",2235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Sham Shui Po District","F09","Lai Kok","麗閣","F0901","麗閣社區會堂","Lai Kok Community Hall","22.333965, 114.157466",22.333965,114.157466,"FUNG KIN KEE FREDERICK","pro-democracy",2528,"ADPL","CHIU CHIK TUNG","pro-democracy",239,"PEOPLE POWER","CHUNG WING YUEN",NA,75,NA,"FAN KWOK FAI",NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Sham Shui Po District","F10","Fortune","幸福","F1001","聖公會基福小學","SKH Kei Fook Primary School","22.336437, 114.154473",22.336437,114.154473,"LEUNG MING YIN","pro-establishment",1092,"DAB","CHUM TAK SHING","pro-democracy",2183,"ADPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Sham Shui Po District","F11","Lai Chi Kok South","荔枝角南","F1101","聖公會聖馬利亞堂莫慶堯中學","SKH St. Mary's Church Mok Hing Yiu College","22.3314963, 114.1479298",22.3314963,114.1479298,"LEUNG UN SHING","pro-establishment",968,"DAB","WONG CHI YUNG","pro-democracy",3507,"ADPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Sham Shui Po District","F12","Mei Foo South","美孚南","F1201","美孚新邨孚佑堂","Mei Foo Sun Chuen Community Centre","22.3354788, 114.1387063",22.3354788,114.1387063,"WONG TAT TUNG","pro-establishment",1987,"DAB","CHAN KIN CHUN KEN",NA,159,NA,"WONG TAK CHUEN JOE","pro-democracy",1908,"CIVIC PARTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Sham Shui Po District","F13","Mei Foo Central","美孚中","F1301","博愛醫院美孚荔灣街坊會梁之潛伉儷長者健康支援及進修中心","POH Mei Foo Lai Wan Kaifong Association Mr. and Mrs. Leung Chi Chim Elderly Health Support and Learning Centre","22.337453878213857, 114.13833545919285",22.33745388,114.1383355,"NG YUET LAN","pro-democracy",899,"CIVIC PARTY","TZENG LI WEN JUDY","pro-democracy",476,"PEOPLE POWER","SHUM SIU HUNG","pro-establishment",1812,"KOWLOON WEST NEW DYNAMIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Sham Shui Po District","F14","Mei Foo North","美孚北","F1401","荔枝角公園體育館","Lai Chi Kok Park Sports Centre","22.3404857, 114.1383778",22.3404857,114.1383778,"KEUNG CHUNG YIN ALPHA","pro-democracy",950,"CIVIC PARTY","CHEUNG WING SUM AMBROSE","pro-establishment",2204,"KOWLOON WEST NEW DYNAMIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Sham Shui Po District","F15","Lai Chi Kok North","荔枝角北","F1501","荔枝角社區會堂","Lai Chi Kok Community Hall","22.333982, 114.148004",22.333982,114.148004,"LAI CHI LEUNG",NA,300,NA,"TAM SAI KIT","pro-democracy",174,"PEOPLE POWER","LI KI FUNG BRUCE",NA,1312,NA,"LEUNG CHIU HUNG",NA,334,NA,"WONG LEUNG HI","pro-democracy",985,"THE DEMOCRATIC PARTY",NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Sham Shui Po District","F16","Un Chau & So Uk","元州及蘇屋","F1601","佛教大雄中學","Buddhist Tai Hung College","22.3401187, 114.1581903",22.3401187,114.1581903,"TANG MEI CHING","pro-democracy",493,"LEAGUE OF SOCIAL DEMOCRATS","SZE TAK LOY","pro-democracy",1947,"ADPL","CHAN WAI MING","pro-establishment",3403,"DAB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Sham Shui Po District","F17","Lei Cheng Uk","李鄭屋","F1701","長沙灣社區中心","Cheung Sha Wan Community Centre","22.3399823, 114.1586869",22.3399823,114.1586869,"CHIN WAI LOK","pro-democracy",686,"PEOPLE POWER","KONG KWAI SANG","pro-democracy",1108,"ADPL","CHAN KENG CHAU","pro-establishment",2436,"KOWLOON WEST NEW DYNAMIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Sham Shui Po District","F18","Ha Pak Tin","下白田","F1801","白田社區會堂","Pak Tin Community Hall","22.3360032, 114.1665664",22.3360032,114.1665664,"YEUNG YUK","pro-democracy",1119,"ADPL","YAN KAI WING","pro-democracy",2888,"INDEPENDENT (pro-democracy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Sham Shui Po District","F19","Yau Yat Tsuen","又一村","F1901","聖母玫瑰書院","Our Lady of the Rosary College","22.3330055, 114.1726682",22.3330055,114.1726682,"LEE KIN KAN","pro-democracy",555,"ADPL","KWOK CHUN WAH","pro-establishment",1451,"KOWLOON WEST NEW DYNAMIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Sham Shui Po District","F20","Nam Shan, Tai Hang Tung & Tai Hang Sai","南山、大坑東及大坑西","F2001","大坑東社區中心","Tai Hang Tung Community Centre","22.3305286, 114.1702471",22.3305286,114.1702471,"LUI MAN FUNG LOUIS",NA,259,NA,"WAI HOI YING","pro-establishment",2291,"INDEPENDENT (KOWLOON WEST NEW DYNAMIC)","TAM KWOK KIU","pro-democracy",2098,"ADPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Sham Shui Po District","F21","Lung Ping & Sheung Pak Tin","龍坪及上白田","F2101","白田邨13座地下24-25號","Units 24-25, G/F, Block 13, Pak Tin Estate","22.3380919, 114.1674931",22.3380919,114.1674931,"NG MEI CARMAN","pro-democracy",871,"ADPL","CHAN KIN YIP","pro-establishment",292,"LIBERAL PARTY","CHEUNG PUN CHIU","pro-democracy",455,"PEOPLE POWER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Sham Shui Po District","F21","Lung Ping & Sheung Pak Tin","龍坪及上白田","F2102","香港城市大學澤安中心","Chak On Centre, City University of Hong Kong","22.33995, 114.164519",22.33995,114.164519,"NG MEI CARMAN","pro-democracy",1249,"ADPL","CHAN KIN YIP","pro-establishment",395,"LIBERAL PARTY","CHEUNG PUN CHIU","pro-democracy",189,"PEOPLE POWER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Kowloon City District","G01","Ma Tau Wai","馬頭圍","G0101","馬頭涌官立小學","Ma Tau Chung Government Primary School","22.32462, 114.186772",22.32462,114.186772,"MOK KA HAN ROSANDA","pro-democracy",2585,"ADPL","LAM SUM LIM","pro-establishment",1773,"DAB; FTU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Kowloon City District","G02","Ma Hang Chung","馬坑涌","G0201","土瓜灣體育館","To Kwa Wan Sports Centre","22.3188874, 114.1902877",22.3188874,114.1902877,"YU CHUNG YIN","pro-democracy",1156,"ADPL","YAU LAU CHUN",NA,114,NA,"WONG YUN CHEONG","pro-establishment",1416,"DAB; FTU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Kowloon City District","G03","Ma Tau Kok","馬頭角","G0301","保良局林文燦英文小學","PLK Lam Man Chan English Primary School","22.3186683, 114.1882151",22.3186683,114.1882151,"LI LIN","pro-establishment",1985,"KOWLOON WEST NEW DYNAMIC","LEUNG KOON WAH",NA,486,"INDEPENDENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Kowloon City District","G05","Sheung Lok","常樂","G0501","佛光街體育館","Fat Kwong Street Sports Centre","22.3147697, 114.181163",22.3147697,114.181163,"LUK KING KWONG","pro-establishment",2820,"DAB","WONG WING KIT","pro-democracy",1368,"ADPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Kowloon City District","G06","Ho Man Tin","何文田","G0601","余振強紀念中學","Yu Chun Keung Memorial College","22.318445, 114.178596",22.318445,114.178596,"CHENG LEE MING","pro-establishment",1094,"KOWLOON WEST NEW DYNAMIC","NG CHING MAN","pro-democracy",1028,"CIVIC PARTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
